# 1 Minute Academy topics catalog
# Generated: 2026-01-01T00:00:01.000Z
# Site: http://localhost:5173
# Format: TSV
id	title	description	url	subject	subcategory	is_free	updatedAt
communication--emotional-intelligence--t-eq-across-the-lifespan	EQ Across the Lifespan	A quick, practical guide to EQ Across the Lifespan.	http://localhost:5173/topic/communication--emotional-intelligence--t-eq-across-the-lifespan	Communication	Emotional Intelligence	pro	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-eq-in-leadership-the-resonant-leader	EQ in Leadership: The Resonant Leader	A 60-second lesson on EQ in Leadership: The Resonant Leader.	http://localhost:5173/topic/communication--emotional-intelligence--t-eq-in-leadership-the-resonant-leader	Communication	Emotional Intelligence	free	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-eq-in-relationships-gottman-s-discoveries	EQ in Relationships: Gottman's Discoveries	A tiny lesson with a big payoff: EQ in Relationships: Gottman's Discoveries.	http://localhost:5173/topic/communication--emotional-intelligence--t-eq-in-relationships-gottman-s-discoveries	Communication	Emotional Intelligence	pro	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-giving-feedback-with-eq	Giving Feedback With EQ	A fast breakdown of Giving Feedback With EQ for builders.	http://localhost:5173/topic/communication--emotional-intelligence--t-giving-feedback-with-eq	Communication	Emotional Intelligence	pro	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-internal-vs-external-self-awareness	Internal vs. External Self-Awareness	A fast breakdown of Internal vs. External Self-Awareness for builders.	http://localhost:5173/topic/communication--emotional-intelligence--t-internal-vs-external-self-awareness	Communication	Emotional Intelligence	pro	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-iq-vs-eq-the-great-debate	IQ vs. EQ: The Great Debate	A quick, practical guide to IQ vs. EQ: The Great Debate.	http://localhost:5173/topic/communication--emotional-intelligence--t-iq-vs-eq-the-great-debate	Communication	Emotional Intelligence	pro	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-leading-with-emotional-influence	Leading with Emotional Influence	A fast breakdown of Leading with Emotional Influence for builders.	http://localhost:5173/topic/communication--emotional-intelligence--t-leading-with-emotional-influence	Communication	Emotional Intelligence	pro	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-mindfulness-and-emotional-regulation	Mindfulness and Emotional Regulation	One-minute skill: Mindfulness and Emotional Regulation.	http://localhost:5173/topic/communication--emotional-intelligence--t-mindfulness-and-emotional-regulation	Communication	Emotional Intelligence	pro	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-reading-the-room-social-perception	Reading the Room: Social Perception	A quick win: understand Reading the Room: Social Perception.	http://localhost:5173/topic/communication--emotional-intelligence--t-reading-the-room-social-perception	Communication	Emotional Intelligence	pro	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-teaching-eq-can-schools-change-hearts	Teaching EQ: Can Schools Change Hearts?	Learn Teaching EQ: Can Schools Change Hearts? in one minute.	http://localhost:5173/topic/communication--emotional-intelligence--t-teaching-eq-can-schools-change-hearts	Communication	Emotional Intelligence	pro	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-the-birth-of-emotional-intelligence	The Birth of Emotional Intelligence	Learn The Birth of Emotional Intelligence in one minute.	http://localhost:5173/topic/communication--emotional-intelligence--t-the-birth-of-emotional-intelligence	Communication	Emotional Intelligence	free	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-the-empathy-gap-hot-and-cold-states	The Empathy Gap: Hot and Cold States	A 1-minute de-risking session on The Empathy Gap: Hot and Cold States.	http://localhost:5173/topic/communication--emotional-intelligence--t-the-empathy-gap-hot-and-cold-states	Communication	Emotional Intelligence	pro	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-the-eq-skeptics-valid-criticisms	The EQ Skeptics: Valid Criticisms	A 60-second lesson on The EQ Skeptics: Valid Criticisms.	http://localhost:5173/topic/communication--emotional-intelligence--t-the-eq-skeptics-valid-criticisms	Communication	Emotional Intelligence	pro	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-the-four-branch-model-of-eq	The Four-Branch Model of EQ	A tiny lesson with a big payoff: The Four-Branch Model of EQ.	http://localhost:5173/topic/communication--emotional-intelligence--t-the-four-branch-model-of-eq	Communication	Emotional Intelligence	pro	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-the-johari-window-blind-spots	The Johari Window: Blind Spots	Learn The Johari Window: Blind Spots in one minute.	http://localhost:5173/topic/communication--emotional-intelligence--t-the-johari-window-blind-spots	Communication	Emotional Intelligence	free	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-the-marshmallow-test-revisited	The Marshmallow Test Revisited	A quick win: understand The Marshmallow Test Revisited.	http://localhost:5173/topic/communication--emotional-intelligence--t-the-marshmallow-test-revisited	Communication	Emotional Intelligence	free	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-the-pause-stimulus-and-response	The Pause: Stimulus and Response	A micro-lesson that makes The Pause: Stimulus and Response usable.	http://localhost:5173/topic/communication--emotional-intelligence--t-the-pause-stimulus-and-response	Communication	Emotional Intelligence	pro	2026-01-01T00:00:01.000Z
communication--emotional-intelligence--t-triggers-your-emotional-buttons	Triggers: Your Emotional Buttons	Learn Triggers: Your Emotional Buttons in one minute.	http://localhost:5173/topic/communication--emotional-intelligence--t-triggers-your-emotional-buttons	Communication	Emotional Intelligence	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-advertising-psychology-selling-dreams	Advertising Psychology: Selling Dreams	A quick win: understand Advertising Psychology: Selling Dreams.	http://localhost:5173/topic/communication--media-literacy--t-advertising-psychology-selling-dreams	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-agenda-setting-what-media-tells-you-to-think-about	Agenda Setting: What Media Tells You to Think About	A quick, practical guide to Agenda Setting: What Media Tells You to Think About.	http://localhost:5173/topic/communication--media-literacy--t-agenda-setting-what-media-tells-you-to-think-about	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-ai-generated-content-the-trust-crisis	AI-Generated Content: The Trust Crisis	A short lesson to help you apply AI-Generated Content: The Trust Crisis.	http://localhost:5173/topic/communication--media-literacy--t-ai-generated-content-the-trust-crisis	Communication	Media Literacy	free	2026-01-01T00:00:01.000Z
communication--media-literacy--t-citizen-journalism-everyone-s-a-reporter	Citizen Journalism: Everyone's a Reporter	A 60-second lesson on Citizen Journalism: Everyone's a Reporter.	http://localhost:5173/topic/communication--media-literacy--t-citizen-journalism-everyone-s-a-reporter	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-cold-war-information-warfare	Cold War Information Warfare	A 60-second lesson on Cold War Information Warfare.	http://localhost:5173/topic/communication--media-literacy--t-cold-war-information-warfare	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-confirmation-bias-the-filter-you-don-t-see	Confirmation Bias: The Filter You Don't See	A 1-minute de-risking session on Confirmation Bias: The Filter You Don't See.	http://localhost:5173/topic/communication--media-literacy--t-confirmation-bias-the-filter-you-don-t-see	Communication	Media Literacy	free	2026-01-01T00:00:01.000Z
communication--media-literacy--t-conspiracy-theories-why-smart-people-believe	Conspiracy Theories: Why Smart People Believe	A 1-minute de-risking session on Conspiracy Theories: Why Smart People Believe.	http://localhost:5173/topic/communication--media-literacy--t-conspiracy-theories-why-smart-people-believe	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-constructive-journalism-reporting-solutions	Constructive Journalism: Reporting Solutions	A quick win: understand Constructive Journalism: Reporting Solutions.	http://localhost:5173/topic/communication--media-literacy--t-constructive-journalism-reporting-solutions	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-data-privacy-your-digital-footprint	Data Privacy: Your Digital Footprint	One-minute skill: Data Privacy: Your Digital Footprint.	http://localhost:5173/topic/communication--media-literacy--t-data-privacy-your-digital-footprint	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-deepfakes-seeing-isn-t-believing	Deepfakes: Seeing Isn't Believing	A quick win: understand Deepfakes: Seeing Isn't Believing.	http://localhost:5173/topic/communication--media-literacy--t-deepfakes-seeing-isn-t-believing	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-digital-literacy-beyond-reading-skills	Digital Literacy: Beyond Reading Skills	Learn Digital Literacy: Beyond Reading Skills in one minute.	http://localhost:5173/topic/communication--media-literacy--t-digital-literacy-beyond-reading-skills	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-fact-checking-the-verification-toolkit	Fact-Checking: The Verification Toolkit	Learn Fact-Checking: The Verification Toolkit in one minute.	http://localhost:5173/topic/communication--media-literacy--t-fact-checking-the-verification-toolkit	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-false-balance-when-both-sides-misleads	False Balance: When 'Both Sides' Misleads	A 1-minute de-risking session on False Balance: When 'Both Sides' Misleads.	http://localhost:5173/topic/communication--media-literacy--t-false-balance-when-both-sides-misleads	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-filter-bubbles-and-echo-chambers	Filter Bubbles and Echo Chambers	One-minute skill: Filter Bubbles and Echo Chambers.	http://localhost:5173/topic/communication--media-literacy--t-filter-bubbles-and-echo-chambers	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-framing-how-the-same-story-changes-meaning	Framing: How the Same Story Changes Meaning	A fast breakdown of Framing: How the Same Story Changes Meaning for builders.	http://localhost:5173/topic/communication--media-literacy--t-framing-how-the-same-story-changes-meaning	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-how-misinformation-spreads-online	How Misinformation Spreads Online	A short lesson to help you apply How Misinformation Spreads Online.	http://localhost:5173/topic/communication--media-literacy--t-how-misinformation-spreads-online	Communication	Media Literacy	free	2026-01-01T00:00:01.000Z
communication--media-literacy--t-inoculation-theory-vaccines-for-the-mind	Inoculation Theory: Vaccines for the Mind	A micro-lesson that makes Inoculation Theory: Vaccines for the Mind usable.	http://localhost:5173/topic/communication--media-literacy--t-inoculation-theory-vaccines-for-the-mind	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-manufacturing-consent-chomsky-s-media-model	Manufacturing Consent: Chomsky's Media Model	A quick, practical guide to Manufacturing Consent: Chomsky's Media Model.	http://localhost:5173/topic/communication--media-literacy--t-manufacturing-consent-chomsky-s-media-model	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
communication--media-literacy--t-media-literacy-as-a-democratic-survival-skill	Media Literacy as a Democratic Survival Skill	A tiny lesson with a big payoff: Media Literacy as a Democratic Survival Skill.	http://localhost:5173/topic/communication--media-literacy--t-media-literacy-as-a-democratic-survival-skill	Communication	Media Literacy	pro	2026-01-01T00:00:01.000Z
